UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
173954025,602242,2023-03-26 23:50:42,2023-03-27 00:00:29,Kamienna / Borowska (Aquapark),Świeradowska (Ferio Gaj ),10
173954146,602484,2023-03-26 23:55:26,2023-03-27 00:01:17,Legnicka / Zachodnia ,Legnicka / Wejherowska,6
173954157,602653,2023-03-26 23:56:00,2023-03-27 00:02:00,Żmigrodzka / Broniewskiego,pl. Powstańców Wielkopolskich,6
173954186,602658,2023-03-26 23:57:49,2023-03-27 00:02:12,Joliot-Curie (Uwr),Rondo Reagana,5
173954038,602073,2023-03-26 23:51:12,2023-03-27 00:04:40,pl. Powstańców Wielkopolskich,Berenta / Kasprowicza,14
173954062,603168,2023-03-26 23:52:05,2023-03-27 00:05:03,Olszewskiego / Spółdzielcza,Rondo Reagana,13
173953974,604459,2023-03-26 23:48:30,2023-03-27 00:05:27,Szewska / Kazimierza Wielkiego ,Zaporoska / Grabiszyńska,17
173954293,603122,2023-03-27 00:04:55,2023-03-27 00:05:32,Jagiełły / Dmowskiego ,Jagiełły / Dmowskiego ,1
173953985,604319,2023-03-26 23:48:57,2023-03-27 00:05:45,Szewska / Kazimierza Wielkiego ,Zaporoska / Grabiszyńska,17
173954153,602682,2023-03-26 23:55:55,2023-03-27 00:06:53,Wita Stwosza / Szewska,Nowowiejska / Górnickiego,11
173954356,602805,2023-03-27 00:08:27,2023-03-27 00:10:28,Żmigrodzka / Broniewskiego,Obornicka / Bałtycka,3
173954379,602499,2023-03-27 00:09:56,2023-03-27 00:10:32,Fosa Miejska ,Fosa Miejska ,1
173954345,602316,2023-03-27 00:07:37,2023-03-27 00:12:26,Poza stacją,Berenta / Kasprowicza,5
173954306,603122,2023-03-27 00:05:51,2023-03-27 00:14:02,Jagiełły / Dmowskiego ,Popowicka / Niedźwiedzia,9
173954371,603022,2023-03-27 00:09:42,2023-03-27 00:15:33,Bałtycka / Żmigrodzka,Bezpieczna / Obornicka,6
173954378,602525,2023-03-27 00:09:54,2023-03-27 00:15:36,Bałtycka / Żmigrodzka,Bezpieczna / Obornicka,6
173954291,603141,2023-03-27 00:04:44,2023-03-27 00:15:50,Poza stacją,Plac Grunwaldzki (DS Ołówek),12
173954418,603211,2023-03-27 00:12:20,2023-03-27 00:16:55,Aleja Hallera / Mielecka,Hallera / Odkrywców,5
173954368,602815,2023-03-27 00:09:25,2023-03-27 00:17:43,Szczęśliwa (Sky Tower),Plac Kościuszki (Renoma),9
173954359,602243,2023-03-27 00:08:45,2023-03-27 00:17:54,Szczęśliwa (Sky Tower),Plac Kościuszki (Renoma),10
173954402,602173,2023-03-27 00:11:07,2023-03-27 00:18:58,al. Armii Krajowej / Borowska,Świeradowska (Ferio Gaj ),8
173954383,603347,2023-03-27 00:10:09,2023-03-27 00:19:57,Kazimierza Wielkiego (Helios),Nowowiejska / Jedności Narodowej,10
173954462,604485,2023-03-27 00:15:07,2023-03-27 00:21:16,Świdnicka / Piłsudskiego (Hotel Scandic),Kościuszki / Pułaskiego,7
173954511,603371,2023-03-27 00:17:38,2023-03-27 00:21:25,Gajowicka,Gajowicka,4
173954329,603168,2023-03-27 00:06:39,2023-03-27 00:23:24,Rondo Reagana,al. Armii Krajowej / Borowska,17
173954413,603487,2023-03-27 00:12:00,2023-03-27 00:23:48,Plac Grunwaldzki (DS Ołówek),Drobnera / Dubois,12
173954573,602627,2023-03-27 00:21:40,2023-03-27 00:26:37,Fosa Miejska ,Plac Uniwersytecki (UWr),5
173954393,602225,2023-03-27 00:10:48,2023-03-27 00:29:45,Fosa Miejska ,Szewska / Kazimierza Wielkiego ,19
173954540,603179,2023-03-27 00:19:21,2023-03-27 00:33:06,Zaporoska / Grabiszyńska,Drobnera / Plac Bema,14
173954614,602084,2023-03-27 00:23:59,2023-03-27 00:33:44,al. Armii Krajowej / Borowska,Grota-Roweckiego / Parafialna,10
173954674,603185,2023-03-27 00:28:30,2023-03-27 00:39:24,Poza stacją,Strzegomska / Rogowska ,11
173954659,603442,2023-03-27 00:27:06,2023-03-27 00:40:54,Dworzec Główny ,Zaporoska / Gajowicka,14
173954737,603465,2023-03-27 00:34:36,2023-03-27 00:42:13,Plac Powstańców Śląskich,Powstańców Śląskich/Orla,8
173954717,602191,2023-03-27 00:33:22,2023-03-27 00:43:32,Wyszyńskiego / Szczytnicka,Kościuszki / Pułaskiego,11
173954071,603402,2023-03-26 23:52:19,2023-03-27 00:46:22,Jagiełły / Dmowskiego ,Plac Strzegomski / Poznańska,55
173954720,602959,2023-03-27 00:33:33,2023-03-27 00:49:41,Powstańców Śląskich (Arkady Wrocławskie),Żelazna / Pereca,17
173954768,604513,2023-03-27 00:37:22,2023-03-27 00:50:57,Na Ostatnim Groszu,Rogowska / Zemska,14
173954892,602026,2023-03-27 00:49:45,2023-03-27 00:51:45,Poza stacją,Czarnuszkowa/Waniliowa,2
173954838,603963,2023-03-27 00:43:25,2023-03-27 00:54:56,Rondo Reagana,Partyzantów / Okrzei,12
173954858,604534,2023-03-27 00:45:43,2023-03-27 00:54:56,Powstańców Śląskich/Orla,Poza stacją,10
173954811,604518,2023-03-27 00:41:10,2023-03-27 00:57:40,Drobnera / Plac Bema,Młodych Techników,17
173954885,603402,2023-03-27 00:48:31,2023-03-27 00:59:35,Plac Strzegomski / Poznańska,Popowicka / Rysia,12
173954875,604505,2023-03-27 00:47:30,2023-03-27 01:00:02,Dworzec Główny ,Pereca / Grabiszyńska,13
173954982,602499,2023-03-27 00:59:01,2023-03-27 01:00:10,Fosa Miejska ,Fosa Miejska ,2
173954871,603715,2023-03-27 00:47:13,2023-03-27 01:00:32,Dworzec Główny ,al. Kochanowskiego / Kopernika,14
173954923,603386,2023-03-27 00:52:31,2023-03-27 01:00:35,Stadion Olimpijski,al. Kochanowskiego / Śniadeckich ,9
