UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
174554147,602362,2023-04-01 23:46:45,2023-04-02 00:01:16,Szewska / Kazimierza Wielkiego ,Nowowiejska / Wyszyńskiego,15
174554498,603343,2023-04-01 23:56:11,2023-04-02 00:02:39,Świeradowska (Ferio Gaj ),al. Armii Krajowej / Borowska,7
174554599,603713,2023-04-01 23:58:38,2023-04-02 00:03:51,al. Karkonoska / Jeździecka,Zwycięska / Agrestowa,6
174554675,603015,2023-04-02 00:01:14,2023-04-02 00:05:59,Powstańców Śląskich (Arkady Wrocławskie),Szczęśliwa (Sky Tower),5
174554703,603604,2023-04-02 00:01:56,2023-04-02 00:06:14,Powstańców Śląskich (Arkady Wrocławskie),Komandorska / Sanocka,5
174554971,602766,2023-04-02 00:08:36,2023-04-02 00:09:27,Ślężna / Aleja Wiśniowa,Ślężna / Aleja Wiśniowa,1
174554885,603982,2023-04-02 00:06:13,2023-04-02 00:10:19,Powstańcow Śląskich / Aleja Hallera,Ślężna / Aleja Wiśniowa,5
174554760,603026,2023-04-02 00:03:29,2023-04-02 00:11:09,Plac Dominikański (Galeria Dominikańska),Kościuszki / Pułaskiego,8
174554891,604240,2023-04-02 00:06:25,2023-04-02 00:11:54,Aleja Kromera,Berenta / Kasprowicza,6
174553839,602256,2023-04-01 23:38:38,2023-04-02 00:13:04,"Paprotna / Obornicka, zajezdnia MPK",Opolska / Siemianowicka,35
174554917,603992,2023-04-02 00:06:50,2023-04-02 00:13:18,Rakowiecka,Poza stacją,7
174554806,603662,2023-04-02 00:04:35,2023-04-02 00:13:25,Zwycięska / Agrestowa,Poza stacją,9
174554761,604524,2023-04-02 00:03:31,2023-04-02 00:13:56,Poza stacją,Żeromskiego / Kluczborska,11
174554491,604012,2023-04-01 23:55:54,2023-04-02 00:14:28,pl. Orląt Lwowskich,al. Armii Krajowej / Borowska,19
174555110,603550,2023-04-02 00:12:25,2023-04-02 00:14:59,Plac Powstańców Śląskich,Powstańcow Śląskich / Aleja Hallera,3
174554750,603311,2023-04-02 00:03:12,2023-04-02 00:17:22,Dworzec Główny ,Sienkiewicza / Wyszyńskiego,15
174555363,603233,2023-04-02 00:19:19,2023-04-02 00:21:32,Legnicka / Młodych Techników,Plac Strzegomski / Poznańska,3
174555320,603695,2023-04-02 00:17:55,2023-04-02 00:23:35,"Dworzec Główny, południe",Hubska / Prudnicka,6
174555209,603384,2023-04-02 00:15:04,2023-04-02 00:24:12,Wróblewskiego (Teki),Rondo Reagana,10
