UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
174375221,603047,2023-03-30 23:57:05,2023-03-31 00:00:50,Świdnicka / Piłsudskiego (Hotel Scandic),Piłsudskiego 13 od Jump Hall,4
174375208,603418,2023-03-30 23:56:48,2023-03-31 00:01:56,Poniatowskiego / Oleśnicka,Promenady Wrocławskie,6
174375234,604114,2023-03-30 23:57:16,2023-03-31 00:02:03,Poniatowskiego / Oleśnicka,Promenady Wrocławskie,5
174375066,603102,2023-03-30 23:52:10,2023-03-31 00:02:18,Olszewskiego / Spółdzielcza,Wróblewskiego (ZOO),11
174375392,603188,2023-03-31 00:02:29,2023-03-31 00:02:49,Szewska / Kazimierza Wielkiego ,Szewska / Kazimierza Wielkiego ,1
174375298,602099,2023-03-30 23:59:14,2023-03-31 00:05:05,Hubska / Prudnicka,al. Armii Krajowej / Bardzka,6
174375327,602228,2023-03-31 00:00:22,2023-03-31 00:05:18,Dworzec Główny ,Powstańców Śląskich (Arkady Wrocławskie),5
174375485,602222,2023-03-31 00:05:33,2023-03-31 00:06:11,Powstańców Śląskich (Arkady Wrocławskie),Powstańców Śląskich (Arkady Wrocławskie),1
174375282,602196,2023-03-30 23:58:47,2023-03-31 00:06:21,Grabiszyńska / Stalowa,Poza stacją,8
174375061,602632,2023-03-30 23:51:59,2023-03-31 00:06:24,Poniatowskiego / Oleśnicka,Sołtysowicka / Redycka,15
174374782,602199,2023-03-30 23:44:08,2023-03-31 00:08:18,Pilczycka (Stadion Miejski),Boguszowska / Kosmonautów,25
174375264,603809,2023-03-30 23:58:06,2023-03-31 00:08:40,Plac Kościuszki (Renoma),Wyszyńskiego / Szczytnicka,11
174375591,603760,2023-03-31 00:08:54,2023-03-31 00:09:24,Wita Stwosza / Szewska,Wita Stwosza / Szewska,1
174375331,604061,2023-03-31 00:00:28,2023-03-31 00:10:47,Dworzec Główny ,Szczęśliwa (Sky Tower),11
174375505,602646,2023-03-31 00:06:25,2023-03-31 00:10:58,Powstańców Śląskich (Arkady Wrocławskie),Szczęśliwa (Sky Tower),5
174375167,603778,2023-03-30 23:55:26,2023-03-31 00:11:08,Dworzec Główny ,Rynek,16
174375521,604169,2023-03-31 00:06:50,2023-03-31 00:11:16,Plac Uniwersytecki (UWr),pl. Powstańców Wielkopolskich,5
174373980,602629,2023-03-30 23:22:25,2023-03-31 00:11:36,Aleja Hallera / Mielecka,Rynek,50
174375627,602435,2023-03-31 00:10:05,2023-03-31 00:11:47,Janiszewskiego (PWr),Janiszewskiego (PWr),2
