UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
173680577,602213,2023-03-23 23:47:26,2023-03-24 00:00:19,Rondo Reagana,Olszewskiego / Spółdzielcza,13
173680570,602582,2023-03-23 23:47:18,2023-03-24 00:00:23,Rondo Reagana,Olszewskiego / Spółdzielcza,14
173680051,602159,2023-03-23 23:34:21,2023-03-24 00:01:05,Bardzka / Piękna,Poza stacją,27
173680862,602865,2023-03-23 23:55:13,2023-03-24 00:01:40,Nowowiejska / Wyszyńskiego,Nowowiejska / Wyszyńskiego,7
173680514,602579,2023-03-23 23:45:56,2023-03-24 00:02:26,Wróblewskiego (ZOO),Norwida / Wyspiańskiego (PWr),17
173678766,603663,2023-03-23 23:06:01,2023-03-24 00:03:26,Nowowiejska / Górnickiego,Poza stacją,58
173681103,602125,2023-03-24 00:01:49,2023-03-24 00:04:46,Pereca / Grabiszyńska,Pereca / Grabiszyńska,3
173681078,603275,2023-03-24 00:01:04,2023-03-24 00:04:57,Pereca / Grabiszyńska,Pereca / Grabiszyńska,4
173681109,603405,2023-03-24 00:02:04,2023-03-24 00:06:15,Legnicka (Park Magnolia),Robotnicza / Fabryczna,5
173680493,603058,2023-03-23 23:45:34,2023-03-24 00:07:06,Kamienna / Borowska (Aquapark),Grabiszyńska / Aleja Hallera,22
173680284,603408,2023-03-23 23:40:31,2023-03-24 00:08:02,Wróblewskiego (Teki),Norwida / Wyspiańskiego (PWr),28
173680269,602568,2023-03-23 23:40:11,2023-03-24 00:08:04,Wróblewskiego (Teki),Norwida / Wyspiańskiego (PWr),28
173681152,603189,2023-03-24 00:03:27,2023-03-24 00:08:41,Krucza / Mielecka / Stalowa,Grabiszyńska / Stalowa,6
173677459,602191,2023-03-23 22:40:57,2023-03-24 00:08:44,Krucza / Mielecka / Stalowa,Krucza / Mielecka / Stalowa,88
173680955,603394,2023-03-23 23:57:41,2023-03-24 00:09:34,Rondo Reagana,Kościuszki / Komuny Paryskiej / Zgodna,12
173680895,602691,2023-03-23 23:56:10,2023-03-24 00:10:07,Nowowiejska / Wyszyńskiego,Żeromskiego / Daszyńskiego,14
173680668,603141,2023-03-23 23:49:53,2023-03-24 00:11:26,Zaporoska / Grabiszyńska,Legnicka (Park Magnolia),22
