UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
200229392,603786,2023-09-15 23:45:15,2023-09-16 00:00:22,Kazimierza Wielkiego (Helios),"Dworzec Główny, południe",16
200229305,603530,2023-09-15 23:44:21,2023-09-16 00:00:32,Krzywoustego - Rynek Psie Pole,Okulickiego,17
200230326,602961,2023-09-15 23:55:54,2023-09-16 00:00:52,Aleja Kromera,Poza stacją,5
200229857,603212,2023-09-15 23:50:16,2023-09-16 00:01:01,pl. Powstańców Wielkopolskich,Wita Stwosza / Szewska,11
200230535,602774,2023-09-15 23:58:09,2023-09-16 00:01:14,Szczęśliwa (Sky Tower),Plac Powstańców Śląskich,4
200230723,604194,2023-09-16 00:00:49,2023-09-16 00:01:32,Poza stacją,Powstańców Śląskich (Arkady Wrocławskie),1
200230358,603853,2023-09-15 23:56:12,2023-09-16 00:01:51,Plac Kościuszki (Renoma),Wita Stwosza / Szewska,6
200229997,603244,2023-09-15 23:52:01,2023-09-16 00:01:56,Żelazna / Pereca,Ślężna / Kamienna (Uniw. Ekonomiczny),10
200219494,602983,2023-09-15 22:10:35,2023-09-16 00:02:21,Legnicka / Wejherowska,Poza stacją,112
200230037,603702,2023-09-15 23:52:33,2023-09-16 00:02:33,Plac Dominikański (Galeria Dominikańska),Kazimierza Wielkiego (Helios),10
200229363,603195,2023-09-15 23:44:56,2023-09-16 00:02:37,Komandorska / Kamienna,Krucza / Mielecka / Stalowa,18
200229565,603204,2023-09-15 23:47:14,2023-09-16 00:02:44,"Dworzec Główny, południe",Kopycińskiego/Drabika,16
200230116,604387,2023-09-15 23:53:26,2023-09-16 00:03:19,Świdnicka / Piłsudskiego (Hotel Scandic),Drobnera / Dubois,10
200229902,604543,2023-09-15 23:50:47,2023-09-16 00:03:29,Plac Strzegomski / Poznańska,Jagiełły / Dmowskiego ,13
200230505,603909,2023-09-15 23:57:50,2023-09-16 00:03:56,Kościuszki / Pułaskiego,Kościuszki / Komuny Paryskiej / Zgodna,7
200230366,603979,2023-09-15 23:56:15,2023-09-16 00:03:59,Plac Grunwaldzki (DS Ołówek),Sienkiewicza / Wyszyńskiego,8
200230259,602999,2023-09-15 23:55:03,2023-09-16 00:04:28,Plac Uniwersytecki (UWr),Legnicka / Zachodnia ,10
200230185,604090,2023-09-15 23:54:12,2023-09-16 00:04:33,Dyrekcyjna / Borowska (Wroclavia),al. Armii Krajowej / Borowska,11
