UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
250044053,602048,2024-09-06 23:02:03,2024-09-15 11:33:52,Żeromskiego / Kluczborska,Poza stacją,12272
250993248,604111,2024-09-12 15:01:07,2024-09-15 17:17:12,Poza stacją,Aleja Kromera,4456
251078510,603420,2024-09-13 00:18:07,2024-09-15 14:02:04,Aleja Hallera / Mielecka,Poza stacją,3704
251302359,604063,2024-09-14 18:45:15,2024-09-15 01:23:43,Grochowa / Jemiołowa,Pereca / Grabiszyńska,398
251331611,603396,2024-09-14 23:25:57,2024-09-15 00:02:47,Skarbowców / Wietrzna,Kościuszki / Pułaskiego,37
251332708,603262,2024-09-14 23:40:21,2024-09-15 00:00:07,Stacyjna (Dworzec Mikołajów),Nowowiejska / Jedności Narodowej,20
251333347,602143,2024-09-14 23:48:16,2024-09-15 00:03:50,Świdnicka / Piłsudskiego (Hotel Scandic),Plac Grunwaldzki (DS Ołówek),16
251333882,603146,2024-09-14 23:55:31,2024-09-15 00:11:58,Legnicka / Młodych Techników,Wyszyńskiego / Szczytnicka,16
251334132,603633,2024-09-14 23:58:56,2024-09-15 00:14:48,Plac Grunwaldzki (DS Ołówek),Plac Kościuszki (Renoma),16
251334144,603287,2024-09-14 23:59:04,2024-09-15 00:13:22,Kazimierza Wielkiego (Helios),Gliniana / Gajowa,14
251334150,603800,2024-09-14 23:59:13,2024-09-15 00:06:41,Kazimierza Wielkiego (Helios),Świdnicka / Piłsudskiego (Hotel Scandic),7
251334218,602939,2024-09-15 00:00:22,2024-09-15 00:13:02,Strzegomska / Estońska,Strzegomska / Rogowska ,13
251334418,603259,2024-09-15 00:03:42,2024-09-15 00:11:34,"Dworzec Główny, południe",Kamienna / Tomaszowska,8
251334444,602822,2024-09-15 00:04:08,2024-09-15 00:04:27,Nowowiejska / Wyszyńskiego,Nowowiejska / Wyszyńskiego,0
251334606,602396,2024-09-15 00:07:12,2024-09-15 00:42:55,Centrum Handlowe Auchan Bielany,Centrum Handlowe Auchan Bielany,36
251334671,603205,2024-09-15 00:08:32,2024-09-15 00:09:00,Powstańcow Śląskich / Aleja Hallera,Powstańcow Śląskich / Aleja Hallera,0
251334718,603205,2024-09-15 00:09:12,2024-09-15 00:45:20,Powstańcow Śląskich / Aleja Hallera,Nowowiejska / Wyszyńskiego,36
251334731,603262,2024-09-15 00:09:20,2024-09-15 00:22:10,Nowowiejska / Jedności Narodowej,al. Poprzeczna / stacja kolejowa,13
251335076,603185,2024-09-15 00:15:20,2024-09-15 00:35:16,Szewska / Kazimierza Wielkiego ,Karwińska / Opolska,20
251335241,602822,2024-09-15 00:18:05,2024-09-15 00:30:12,Nowowiejska / Wyszyńskiego,Kazimierza Wielkiego (Helios),12
251335341,603890,2024-09-15 00:19:49,2024-09-15 00:23:11,Karwińska / Opolska,Gazowa / Międzyleska,3
251335413,603247,2024-09-15 00:20:56,2024-09-15 00:38:17,Plac Strzegomski / Poznańska,Poza stacją,17
251335451,602094,2024-09-15 00:21:34,2024-09-15 00:32:27,Świeradowska (Ferio Gaj ),al. Armii Krajowej / Borowska,11
251335469,604143,2024-09-15 00:21:45,2024-09-15 00:28:05,Plac Dominikański (Galeria Dominikańska),Kazimierza Wielkiego (Helios),6
251335565,602394,2024-09-15 00:23:20,2024-09-15 00:30:17,Kutrzeby / Hubala,Zwycięska / Ołtaszyńska,7
251335707,604267,2024-09-15 00:25:52,2024-09-15 01:50:52,Kościuszki / Pułaskiego,Kościuszki / Pułaskiego,85
251335781,604152,2024-09-15 00:27:10,2024-09-15 00:34:06,Plac Dominikański (Galeria Dominikańska),Traugutta / Kościuszki,7
251335786,602172,2024-09-15 00:27:17,2024-09-15 00:28:23,Krakowska / Leroy Merlin,Krakowska / Leroy Merlin,1
251335844,603301,2024-09-15 00:28:30,2024-09-15 00:42:43,Krakowska / Leroy Merlin,Rynek,14
251335939,602159,2024-09-15 00:29:55,2024-09-15 00:30:13,Lotnicza / Bajana,Lotnicza / Bajana,0
251335977,604000,2024-09-15 00:30:35,2024-09-15 00:30:52,Lotnicza / Bajana,Lotnicza / Bajana,0
251336038,602749,2024-09-15 00:32:01,2024-09-15 00:44:39,Krzycka / Aleja Karkonoska (Park Południowy),Poza stacją,13
251336080,602553,2024-09-15 00:32:45,2024-09-15 00:45:47,Rynek,Grabiszyńska / Stalowa,13
251336124,603610,2024-09-15 00:33:29,2024-09-15 00:38:08,Hubska / Prudnicka,al. Armii Krajowej / Bardzka,5
251336236,604081,2024-09-15 00:35:23,2024-09-15 00:38:00,Pilczycka / Koszykarska,Pilczycka / Koszykarska,3
251336302,603445,2024-09-15 00:36:51,2024-09-15 00:42:22,Zaporoska / Gajowicka,Krucza / Mielecka / Stalowa,6
251336376,603185,2024-09-15 00:37:58,2024-09-15 00:41:51,Karwińska / Opolska,Gazowa / Międzyleska,4
251336399,652054,2024-09-15 00:38:20,2024-09-15 00:59:46,Pilczycka / Koszykarska,Rogowska / Zemska,21
251336743,604531,2024-09-15 00:44:40,2024-09-15 00:53:35,Poza stacją,Czekoladowa / Wałbrzyska,9
251336773,603166,2024-09-15 00:45:10,2024-09-15 00:46:51,Kamienna / Tomaszowska,Poza stacją,2
251336874,603571,2024-09-15 00:47:07,2024-09-15 00:56:38,Traugutta / Kościuszki,Hubska / Prudnicka,10
251336882,604273,2024-09-15 00:47:16,2024-09-15 00:51:34,Kamienna / Borowska (Aquapark),Bardzka / Piękna,4
251336941,603146,2024-09-15 00:48:28,2024-09-15 00:58:15,Wyszyńskiego / Szczytnicka,Drobnera / Plac Bema,10
251336949,602013,2024-09-15 00:48:39,2024-09-15 00:54:39,"Paprotna / Obornicka, zajezdnia MPK",Bałtycka / Żmigrodzka,6
251336997,602098,2024-09-15 00:49:35,2024-09-15 01:04:57,Hallera / Odkrywców,Tyrmanda / Trawowa,15
251337088,602369,2024-09-15 00:51:21,2024-09-15 01:02:20,Powstańcow Śląskich / Aleja Hallera,Hallera / Odkrywców,11
251337209,604065,2024-09-15 00:54:06,2024-09-15 00:56:48,Fosa Miejska ,Świdnicka / Piłsudskiego (Hotel Scandic),3
251337270,602479,2024-09-15 00:55:32,2024-09-15 00:59:58,Lubelska/Łukowska,Maślicka / Stodolna,4
251337533,602950,2024-09-15 01:00:18,2024-09-15 01:02:29,Drobnera / Plac Bema,Plac Świętego Macieja / Trzebnicka,2
251337773,602369,2024-09-15 01:04:35,2024-09-15 01:35:09,Hallera / Odkrywców,Pereca / Grabiszyńska,31
251337846,602580,2024-09-15 01:06:01,2024-09-15 01:20:16,Poza stacją,Nyska / Jesionowa,14
251337868,603436,2024-09-15 01:06:26,2024-09-15 01:17:58,Plac Dominikański (Galeria Dominikańska),Poza stacją,12
251338023,604083,2024-09-15 01:09:42,2024-09-15 01:26:15,Wróblewskiego (Teki),Rondo Reagana,17
251338041,603400,2024-09-15 01:10:05,2024-09-15 01:26:33,Wróblewskiego (Teki),Rondo Reagana,16
251338071,602763,2024-09-15 01:10:50,2024-09-15 01:26:18,Wróblewskiego (Teki),Rondo Reagana,15
251338079,602333,2024-09-15 01:11:04,2024-09-15 01:25:49,Kazimierza Wielkiego (Helios),Poza stacją,15
251338111,604043,2024-09-15 01:11:40,2024-09-15 01:25:02,Piłsudskiego 13 od Jump Hall,Poza stacją,13
251338276,603445,2024-09-15 01:14:59,2024-09-15 01:21:12,Krucza / Mielecka / Stalowa,Grabiszyńska / Magazynierska (Corte Verona),6
251338427,604023,2024-09-15 01:18:22,2024-09-15 01:27:29,Poza stacją,Szewska / Kazimierza Wielkiego ,9
251338519,602176,2024-09-15 01:19:55,2024-09-15 01:38:29,Żeromskiego / Daszyńskiego,Żeromskiego / Daszyńskiego,19
251338533,604278,2024-09-15 01:20:11,2024-09-15 01:32:11,Plac Powstańców Śląskich,Poza stacją,12
251338556,603776,2024-09-15 01:20:32,2024-09-15 01:26:44,Stadion Olimpijski,Poza stacją,6
251338559,604191,2024-09-15 01:20:38,2024-09-15 01:26:43,Stadion Olimpijski,Poza stacją,6
251338621,603301,2024-09-15 01:22:05,2024-09-15 01:57:35,Rynek,Jagodzińska / Buforowa,36
251338731,602361,2024-09-15 01:24:18,2024-09-15 01:31:31,Ślężna / Aleja Wiśniowa,Powstańcow Śląskich / Aleja Hallera,7
251338870,602173,2024-09-15 01:26:49,2024-09-15 01:27:01,Aleja Hallera / Mielecka,Aleja Hallera / Mielecka,0
251338895,603106,2024-09-15 01:27:16,2024-09-15 01:32:08,Aleja Hallera / Mielecka,Powstańcow Śląskich / Aleja Hallera,5
251338927,604083,2024-09-15 01:28:14,2024-09-15 01:28:50,Rondo Reagana,Rondo Reagana,1
251338956,602763,2024-09-15 01:29:01,2024-09-15 01:39:13,Rondo Reagana,Plac Dominikański (Galeria Dominikańska),10
251338974,602159,2024-09-15 01:29:16,2024-09-15 01:35:53,Lotnicza / Bajana,Hermanowska / Kołobrzeska,7
251339108,604142,2024-09-15 01:32:42,2024-09-15 01:38:45,Powstańcow Śląskich / Aleja Hallera,Aleja Hallera / Mielecka,6
251339268,604516,2024-09-15 01:36:47,2024-09-15 01:51:59,Poza stacją,Rondo Reagana,15
251339313,602774,2024-09-15 01:37:51,2024-09-15 01:49:19,Legnicka / Wejherowska,Pilczycka / Koszykarska,11
251339436,602369,2024-09-15 01:40:23,2024-09-15 01:40:38,Pereca / Grabiszyńska,Pereca / Grabiszyńska,0
251339461,602369,2024-09-15 01:41:10,2024-09-15 01:56:48,Pereca / Grabiszyńska,Komandorska / Kamienna,16
251339474,603616,2024-09-15 01:41:33,2024-09-15 03:53:40,Wróblewskiego (ZOO),Grota-Roweckiego / Parafialna,132
251339481,602445,2024-09-15 01:41:45,2024-09-15 03:43:06,Wróblewskiego (ZOO),Poza stacją,121
251339686,602483,2024-09-15 01:47:01,2024-09-15 01:53:25,Krakowska / Leroy Merlin,Rakowiecka,6
251339816,602774,2024-09-15 01:50:06,2024-09-15 02:07:32,Pilczycka / Koszykarska,Lubelska/Łukowska,17
251339877,602822,2024-09-15 01:51:41,2024-09-15 02:04:17,Kazimierza Wielkiego (Helios),Poza stacją,13
251339923,603400,2024-09-15 01:52:58,2024-09-15 02:10:25,Rondo Reagana,Poza stacją,17
251340044,604023,2024-09-15 01:56:32,2024-09-15 02:09:57,Szewska / Kazimierza Wielkiego ,Sienkiewicza / Piastowska,13
251340095,602252,2024-09-15 01:58:10,2024-09-15 02:09:43,Rondo Reagana,Żeromskiego / Kluczborska,12
251340151,602908,2024-09-15 01:59:43,2024-09-15 02:10:53,Grochowa / Jemiołowa,Plac Kościuszki (Renoma),11
251340250,602369,2024-09-15 02:02:25,2024-09-15 02:20:03,Komandorska / Kamienna,Dworzec Główny ,18
251340371,604498,2024-09-15 02:06:13,2024-09-15 02:34:40,Jagiełły / Dmowskiego ,Karwińska / Opolska,28
251341084,602701,2024-09-15 02:26:38,2024-09-15 02:42:15,Rynek,Grabiszyńska / Stalowa,16
251341191,604143,2024-09-15 02:30:11,2024-09-15 02:42:20,Kazimierza Wielkiego (Helios),Komandorska / Kamienna,12
251341256,603351,2024-09-15 02:32:30,2024-09-15 02:56:03,Plac Jana Pawła II (Akademia Muzyczna),Otyńska,24
251341284,603649,2024-09-15 02:33:08,2024-09-15 03:04:23,Krakowska / Leroy Merlin,Racławicka / Rymarska,31
251341562,602172,2024-09-15 02:41:40,2024-09-15 02:50:23,Krakowska / Leroy Merlin,Tarnogajska / Klimasa,9
251341584,602763,2024-09-15 02:42:36,2024-09-15 02:54:27,Plac Dominikański (Galeria Dominikańska),Nowowiejska / Górnickiego,12
251341671,602341,2024-09-15 02:45:44,2024-09-15 02:54:31,Ślężna / Kamienna (Uniw. Ekonomiczny),Powstańcow Śląskich / Aleja Hallera,9
251341714,602734,2024-09-15 02:47:35,2024-09-15 02:48:06,Kazimierza Wielkiego (Helios),Kazimierza Wielkiego (Helios),1
251341732,603105,2024-09-15 02:48:20,2024-09-15 03:00:14,Kazimierza Wielkiego (Helios),Kościuszki / Komuny Paryskiej / Zgodna,12
251341738,603867,2024-09-15 02:48:47,2024-09-15 03:02:11,Zaporoska / Wielka / Krucza,Borowska (Uniw. Szpital Kliniczny),13
251341869,604346,2024-09-15 02:53:38,2024-09-15 02:57:34,Poza stacją,Poza stacją,4
251341870,604034,2024-09-15 02:53:39,2024-09-15 02:54:11,Partyzantów / Okrzei,Partyzantów / Okrzei,1
251341891,602424,2024-09-15 02:54:24,2024-09-15 03:04:29,Partyzantów / Okrzei,Marca Polo (Olimpia Port),10
251341974,602758,2024-09-15 02:57:51,2024-09-15 03:08:05,Kiełczowska,Krzywoustego - Rynek Psie Pole,10
251341975,602137,2024-09-15 02:57:54,2024-09-15 03:09:17,Promenady Wrocławskie,Plac Grunwaldzki (DS Ołówek),11
251342252,602758,2024-09-15 03:09:06,2024-09-15 03:25:31,Krzywoustego - Rynek Psie Pole,Krzywoustego / Korona,16
251342332,604004,2024-09-15 03:12:46,2024-09-15 03:28:37,Kazimierza Wielkiego (Helios),Łukasiewicza / Smoluchowskiego (PWr),16
