UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
206708148,602009,2023-10-28 12:52:35,2024-03-24 13:54:46,Plac Jana Pawła II (Akademia Muzyczna),Plac Jana Pawła II (Akademia Muzyczna),213242
219554876,604512,2024-03-19 15:04:08,2024-03-24 18:05:41,Kołłątaja / Podwale,Kołłątaja / Podwale,7382
219945871,602453,2024-03-22 09:07:45,2024-03-24 15:50:19,Kutrzeby / Hubala,Poza stacją,3283
220024616,603980,2024-03-22 17:34:34,2024-03-24 17:04:28,Wysoka Nastrojowa,Wysoka Nastrojowa,2850
220081754,604245,2024-03-23 02:52:06,2024-03-24 14:11:25,Dworzec Główny ,Poza stacją,2119
220088070,603369,2024-03-23 08:25:13,2024-03-24 12:32:28,.RELOKACYJNA,Dworzec Główny ,1687
220164406,603563,2024-03-23 21:18:40,2024-03-24 01:01:40,Graniczna / Strzegomska,Strzegomska / Estońska,223
220171754,602016,2024-03-23 23:20:45,2024-03-24 00:02:00,Aleja Hallera / Mielecka,Grabiszyńska / Stalowa,41
220172629,602578,2024-03-23 23:36:36,2024-03-24 00:14:25,Grabiszyńska / Stalowa,pl. Orląt Lwowskich,38
220172847,602116,2024-03-23 23:40:12,2024-03-24 00:00:39,al. Armii Krajowej / Borowska,Piaskowa / św. Ducha,20
220172863,602553,2024-03-23 23:40:30,2024-03-24 00:00:30,al. Armii Krajowej / Borowska,Piaskowa / św. Ducha,20
220173064,603634,2024-03-23 23:44:11,2024-03-24 00:01:38,Ślężna / Kamienna (Uniw. Ekonomiczny),Świeradowska (Ferio Gaj ),17
220173175,603546,2024-03-23 23:46:17,2024-03-24 00:13:50,Kamienna / Borowska (Aquapark),Plac Powstańców Śląskich,28
220173264,602547,2024-03-23 23:48:09,2024-03-24 00:03:53,Świeradowska (Ferio Gaj ),Buforowa - Vivaldiego,16
220173266,603878,2024-03-23 23:48:11,2024-03-24 00:09:37,Jagiełły / Dmowskiego ,Nyska / Jesionowa,21
220173272,603508,2024-03-23 23:48:20,2024-03-24 00:07:19,"Dworzec Główny, południe",Buforowa - Vivaldiego,19
220173273,602217,2024-03-23 23:48:20,2024-03-24 00:02:47,Rynek,Sienkiewicza / Piastowska,14
220173448,603961,2024-03-23 23:51:17,2024-03-24 00:10:49,Dworzec Główny ,Świeradowska (Ferio Gaj ),20
220173501,652107,2024-03-23 23:52:16,2024-03-24 00:10:48,Dworzec Główny ,Świeradowska (Ferio Gaj ),19
