UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
204496329,602783,2023-10-12 11:45:04,2024-01-09 10:01:46,Szczęśliwa (Sky Tower),Powstańcow Śląskich / Aleja Hallera,128117
213049861,602670,2024-01-09 00:20:30,2024-01-09 00:26:51,Świdnicka / Piłsudskiego (Hotel Scandic),Plac Powstańców Śląskich,6
213049872,602091,2024-01-09 00:21:09,2024-01-09 00:33:51,Zaporoska / Gajowicka,al. Armii Krajowej / Borowska,13
213049945,603527,2024-01-09 00:30:23,2024-01-09 00:37:53,Zaporoska / Grabiszyńska,Grabiszyńska / Stalowa,8
213049954,603698,2024-01-09 00:31:35,2024-01-09 00:38:21,Rondo Reagana,al. Kochanowskiego / Kopernika,7
213049955,603346,2024-01-09 00:31:56,2024-01-09 00:45:01,Kościuszki / Komuny Paryskiej / Zgodna,Bardzka / Piękna,13
213050091,602256,2024-01-09 00:52:12,2024-01-09 01:10:50,Strzegomska / Estońska,Legnicka / Młodych Techników,19
213050142,603264,2024-01-09 01:03:05,2024-01-09 01:18:07,Kozanowska Pilczyce,Kurkowa / Dubois,15
213050196,604472,2024-01-09 01:11:04,2024-01-09 01:24:07,Legnicka / Młodych Techników,Poniatowskiego / Oleśnicka,13
213050263,604503,2024-01-09 01:24:30,2024-01-09 01:32:29,Legnicka / Młodych Techników,Robotnicza / Fabryczna,8
213050288,603922,2024-01-09 01:30:09,2024-01-09 01:37:01,"Dworzec Główny, południe",Komandorska / Kamienna,7
213050388,603101,2024-01-09 02:02:20,2024-01-09 02:20:33,Zaporoska / Grabiszyńska,Drobnera / Dubois,18
213050423,603503,2024-01-09 02:19:54,2024-01-09 02:20:27,Jedności Narodowej / Wyszyńskiego,Jedności Narodowej / Wyszyńskiego,1
213050427,602265,2024-01-09 02:20:35,2024-01-09 02:23:01,Jedności Narodowej / Wyszyńskiego,Żeromskiego / Daszyńskiego,2
213050433,602935,2024-01-09 02:22:58,2024-01-09 02:29:53,Kamieńskiego,Żmigrodzka / Marino,7
213050474,603204,2024-01-09 02:38:35,2024-01-09 02:46:25,Wilanowska,al. Jana III Sobieskiego / stacja kolejowa,8
213050528,603441,2024-01-09 03:01:50,2024-01-09 04:03:44,Partyzantów / Okrzei,Partyzantów / Okrzei,62
