UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
238168639,602588,2024-07-05 16:38:05,2024-07-06 18:03:42,Drobnera / Dubois,Sienkiewicza / Wyszyńskiego,1526
238207062,604401,2024-07-05 19:02:18,2024-07-06 19:56:40,Plac Dominikański (Galeria Dominikańska),pl. Powstańców Wielkopolskich,1494
238207134,603872,2024-07-05 19:02:39,2024-07-06 06:59:36,Świdnicka / Piłsudskiego (Hotel Scandic),Świdnicka / Piłsudskiego (Hotel Scandic),717
238211678,604259,2024-07-05 19:29:15,2024-07-06 00:05:56,Plac Dominikański (Galeria Dominikańska),Traugutta / Pułaskiego,277
238234924,602844,2024-07-05 21:28:43,2024-07-06 00:10:50,Grabiszyńska / Stalowa,Poza stacją,162
238235832,652001,2024-07-05 21:33:49,2024-07-06 10:40:52,Aleja Kromera,al. Brücknera / Kwidzyńska,787
238241070,603889,2024-07-05 22:03:30,2024-07-06 04:18:32,Boguszowska / Kosmonautów,Stabłowicka / Główna ,375
238247140,602298,2024-07-05 22:43:21,2024-07-06 00:38:23,Drobnera / Dubois,Drobnera / Plac Bema,115
238251062,603137,2024-07-05 23:10:52,2024-07-06 00:05:14,Szczęśliwa (Sky Tower),Grochowa / Jemiołowa,54
238251829,602108,2024-07-05 23:16:58,2024-07-06 00:05:09,Norwida / Wyspiańskiego (PWr),Świdnicka / Piłsudskiego (Hotel Scandic),48
238252369,602051,2024-07-05 23:21:26,2024-07-06 00:11:56,Żmigrodzka / Marino,Piławska,51
238252370,603959,2024-07-05 23:21:27,2024-07-06 00:12:17,Żmigrodzka / Marino,Piławska,51
238253851,603482,2024-07-05 23:33:52,2024-07-06 00:10:45,Wita Stwosza / Szewska,Szczęśliwa (Sky Tower),37
238254422,603387,2024-07-05 23:39:45,2024-07-06 00:15:07,Wita Stwosza / Szewska,Sołtysowicka / Redycka,35
