UID wynajmu,Numer roweru,Data wynajmu,Data zwrotu,Stacja wynajmu,Stacja zwrotu,Czas trwania
258507220,603871,2024-10-31 07:38:09,2024-11-04 08:00:56,Dworzec Główny ,Dworzec Główny ,5783
258628488,602180,2024-10-31 18:59:25,2024-11-04 13:47:39,Rondo Reagana,Rondo Reagana,5448
258686662,602240,2024-11-01 06:35:43,2024-11-04 09:29:40,al. Armii Krajowej / Bardzka,Poza stacją,4494
258698007,604363,2024-11-01 09:50:25,2024-11-04 10:39:45,.RELOKACYJNA 2024,.RELOKACYJNA 2024,4369
258738272,602435,2024-11-01 15:14:07,2024-11-04 16:08:31,Aleja Bielany,Wałbrzyska - pętla tramwajowa,4374
258848476,603822,2024-11-02 14:05:59,2024-11-04 08:32:39,Powstańcow Śląskich / Aleja Hallera,Poza stacją,2547
258918524,604651,2024-11-03 00:26:56,2024-11-04 15:15:10,Traugutta / Pułaskiego,Poza stacją,2328
258982748,603169,2024-11-03 16:50:16,2024-11-04 14:35:49,Aleja Bielany,Aleja Bielany,1306
258983991,603688,2024-11-03 17:00:34,2024-11-04 13:45:57,Centrum Handlowe Auchan Bielany,Poza stacją,1245
259013386,603473,2024-11-03 22:17:09,2024-11-04 06:30:36,Jedności Narodowej / Wyszyńskiego,Poza stacją,493
259017423,602083,2024-11-03 23:49:17,2024-11-04 00:00:56,Plac Dominikański (Galeria Dominikańska),Rakowiecka,12
259017706,602246,2024-11-03 23:58:00,2024-11-04 00:10:32,Legnicka / Młodych Techników,Wyszyńskiego / Szczytnicka,13
259017716,604237,2024-11-03 23:58:22,2024-11-04 00:04:35,Kraszewskiego / Trzebnicka,Obornicka / Bałtycka,6
259017742,602479,2024-11-03 23:59:17,2024-11-04 00:10:23,Grabiszyńska / Aleja Hallera,Racławicka / Rymarska,11
259017744,602814,2024-11-03 23:59:21,2024-11-04 00:05:02,Pilczycka / Kozanowska,Poza stacją,6
259017835,603853,2024-11-04 00:03:31,2024-11-04 00:07:09,Tyrmanda / Trawowa,Tyrmanda / Mińska,4
259017872,604129,2024-11-04 00:05:36,2024-11-04 00:13:11,Poza stacją,Poza stacją,8
259017905,602143,2024-11-04 00:06:52,2024-11-04 00:54:59,Olszewskiego / Spółdzielcza,Nowowiejska / Jedności Narodowej,48
259017994,604655,2024-11-04 00:11:36,2024-11-04 00:17:28,Aleja Kromera,al. Brücknera / Kwidzyńska,6
259018100,603544,2024-11-04 00:17:54,2024-11-04 00:26:37,Ślężna / Kamienna (Uniw. Ekonomiczny),Aleja Hallera / Mielecka,9
259018103,603496,2024-11-04 00:18:02,2024-11-04 00:25:12,Świdnicka / Piłsudskiego (Hotel Scandic),Plac Powstańców Śląskich,7
259018135,602423,2024-11-04 00:19:45,2024-11-04 00:32:46,Plac Kościuszki (Renoma),Stacyjna (Dworzec Mikołajów),13
259018147,602671,2024-11-04 00:20:25,2024-11-04 00:26:00,Plac Uniwersytecki (UWr),Drobnera / Plac Bema,6
259018152,602167,2024-11-04 00:20:55,2024-11-04 00:26:55,Sienkiewicza / Wyszyńskiego,Traugutta / Pułaskiego,6
259018161,604536,2024-11-04 00:21:07,2024-11-04 00:26:14,"Paprotna / Obornicka, zajezdnia MPK",Żmigrodzka / Marino,5
259018177,602861,2024-11-04 00:22:49,2024-11-04 00:32:59,Ślężna / Skierniewicka,Poza stacją,10
259018193,604557,2024-11-04 00:23:46,2024-11-04 00:24:23,Rogowska / Zemska,Rogowska / Zemska,1
259018206,604256,2024-11-04 00:24:43,2024-11-04 00:36:39,Rogowska / Zemska,Strzegomska / Rogowska ,12
259018234,602661,2024-11-04 00:26:29,2024-11-04 00:49:15,Wita Stwosza / Szewska,Wita Stwosza / Szewska,23
259018252,603080,2024-11-04 00:28:00,2024-11-04 00:40:02,Poza stacją,"Dworzec Główny, południe",12
259018339,603710,2024-11-04 00:33:04,2024-11-04 00:45:06,Kazimierza Wielkiego (Helios),Pereca / Grabiszyńska,12
259018344,602423,2024-11-04 00:33:23,2024-11-04 00:42:11,Stacyjna (Dworzec Mikołajów),Lotnicza / Na Ostatnim Groszu,9
259018410,602129,2024-11-04 00:39:18,2024-11-04 00:53:24,Traugutta / Kościuszki,Hubska / Prudnicka,14
259018424,603587,2024-11-04 00:40:20,2024-11-04 00:42:18,Strzegomska / Rogowska ,Strzegomska / Rogowska ,2
259018445,604348,2024-11-04 00:41:16,2024-11-04 01:14:09,Dworzec Główny ,Waniliowa / Cynamonowa,33
